Shipment_ID,Origin,Destination,Shipment_Date,Planned_Delivery_Date,Actual_Delivery_Date,Vehicle_Type,Distance_(km),Weather_Conditions,Traffic_Conditions,Delayed,Planned_Delivery_Days,Actual_Delivery_Days,Delay_Days,Shipment_Month,Shipment_Day_Of_Week,Is_Weekend,Shipment_Quarter,Distance_Category,Avg_Speed,Is_Long_Distance,Is_Bad_Weather,Is_Heavy_Traffic
14882,4,9,2023-06-23,2023-06-26,2023-06-29,3,1022,0,1,1,3,6,3,6,4,0,2,1,170.33333333333334,0,0,0
14883,4,8,2023-09-13,2023-09-15,2023-09-16,2,760,0,2,1,2,3,1,9,2,0,3,2,253.33333333333334,0,0,0
14884,2,8,2023-08-21,2023-08-23,2023-08-25,0,744,0,0,1,2,4,2,8,0,0,3,2,186.0,0,0,1
14885,5,9,2023-03-17,2023-03-19,2023-03-23,2,714,0,1,1,2,6,4,3,4,0,1,2,119.0,0,0,0
14886,2,0,2023-04-26,2023-05-02,2023-05-02,1,1920,0,1,0,6,6,0,4,2,0,2,3,320.0,1,0,0
14887,8,9,2024-03-29,2024-04-01,2024-04-04,0,1191,3,1,1,3,6,3,3,4,0,1,1,198.5,1,1,0
14888,3,9,2024-05-03,2024-05-04,2024-05-12,1,497,1,0,1,1,9,8,5,4,0,2,4,55.22222222222222,0,1,1
14889,6,8,2023-06-28,2023-07-03,2023-07-04,1,1527,0,2,1,5,6,1,6,2,0,2,0,254.5,1,0,0
14890,5,7,2023-09-04,2023-09-05,2023-09-10,0,380,0,1,1,1,6,5,9,0,0,3,4,63.333333333333336,0,0,0
14891,4,9,2023-05-06,2023-05-12,2023-05-15,1,1822,0,2,1,6,9,3,5,5,1,2,3,202.44444444444446,1,0,0
14892,0,8,2023-03-25,2023-03-30,2023-03-30,1,1786,0,1,0,5,5,0,3,5,1,1,3,357.2,1,0,0
14893,4,6,2023-02-08,2023-02-10,2023-02-12,0,670,0,1,1,2,4,2,2,2,0,1,2,167.5,0,0,0
14894,6,0,2023-06-12,2023-06-16,2023-06-21,1,1236,0,2,1,4,9,5,6,0,0,2,1,137.33333333333334,1,0,0
14895,9,5,2023-01-20,2023-01-24,2023-01-28,3,1318,0,0,1,4,8,4,1,4,0,1,0,164.75,1,0,1
14896,8,7,2024-02-14,2024-02-18,2024-02-23,2,1444,0,0,1,4,9,5,2,2,0,1,0,160.44444444444446,1,0,1
14897,8,0,2023-08-23,2023-08-26,2023-08-26,1,931,0,1,0,3,3,0,8,2,0,3,1,310.3333333333333,0,0,0
14898,2,7,2023-03-01,2023-03-02,2023-03-02,1,428,0,1,0,1,1,0,3,2,0,1,4,428.0,0,0,0
14899,1,2,2023-06-02,2023-06-08,2023-06-08,3,1927,0,1,0,6,6,0,6,4,0,2,3,321.1666666666667,1,0,0
14900,6,1,2024-05-27,2024-05-28,2024-06-03,2,207,3,1,1,1,7,6,5,0,0,2,4,29.571428571428573,0,1,0
14901,3,9,2023-01-24,2023-01-29,2023-01-30,2,1523,0,2,1,5,6,1,1,1,0,1,0,253.83333333333334,1,0,0
14902,6,0,2024-05-13,2024-05-18,2024-05-18,0,1560,0,1,0,5,5,0,5,0,0,2,0,312.0,1,0,0
14903,2,0,2023-03-03,2023-03-05,2023-03-08,2,680,2,0,1,2,5,3,3,4,0,1,2,136.0,0,1,1
14904,0,9,2023-10-20,2023-10-25,2023-10-26,0,1555,0,2,1,5,6,1,10,4,0,4,0,259.1666666666667,1,0,0
14905,5,7,2024-04-05,2024-04-08,2024-04-10,2,1147,1,1,1,3,5,2,4,4,0,2,1,229.4,1,1,0
14906,4,2,2023-02-27,2023-03-01,2023-03-03,0,831,0,0,1,2,4,2,2,0,0,1,2,207.75,0,0,1
14907,1,3,2023-04-27,2023-04-28,2023-04-29,0,573,0,2,1,1,2,1,4,3,0,2,2,286.5,0,0,0
14908,1,5,2023-04-28,2023-04-30,2023-05-04,2,676,2,1,1,2,6,4,4,4,0,2,2,112.66666666666667,0,1,0
14909,4,7,2023-10-26,2023-10-28,2023-11-01,3,876,1,0,1,2,6,4,10,3,0,4,2,146.0,0,1,1
14910,2,9,2024-05-31,2024-06-03,2024-06-09,2,1103,2,1,1,3,9,6,5,4,0,2,1,122.55555555555556,1,1,0
14911,5,0,2023-06-05,2023-06-09,2023-06-10,0,1247,0,2,1,4,5,1,6,0,0,2,1,249.4,1,0,0
14912,5,9,2023-12-14,2023-12-19,2023-12-19,0,1586,0,1,0,5,5,0,12,3,0,4,0,317.2,1,0,0
14913,4,2,2024-03-20,2024-03-22,2024-03-22,0,773,0,1,0,2,2,0,3,2,0,1,2,386.5,0,0,0
14914,0,7,2023-08-22,2023-08-23,2023-08-23,0,443,0,1,0,1,1,0,8,1,0,3,4,443.0,0,0,0
14915,7,2,2024-03-17,2024-03-20,2024-03-22,1,1179,0,0,1,3,5,2,3,6,1,1,1,235.8,1,0,1
14916,6,1,2023-07-13,2023-07-14,2023-07-15,3,219,0,2,1,1,2,1,7,3,0,3,4,109.5,0,0,0
14917,9,0,2023-03-27,2023-04-02,2023-04-02,3,1943,0,1,0,6,6,0,3,0,0,1,3,323.8333333333333,1,0,0
14918,5,4,2023-05-31,2023-06-03,2023-06-04,2,1192,0,2,1,3,4,1,5,2,0,2,1,298.0,1,0,0
14919,2,9,2024-01-08,2024-01-13,2024-01-15,3,1540,0,0,1,5,7,2,1,0,0,1,0,220.0,1,0,1
14920,9,4,2023-06-07,2023-06-11,2023-06-12,1,1419,0,2,1,4,5,1,6,2,0,2,0,283.8,1,0,0
14921,8,2,2023-05-10,2023-05-14,2023-05-17,0,1226,1,2,1,4,7,3,5,2,0,2,1,175.14285714285714,1,1,0
14922,3,8,2023-05-09,2023-05-12,2023-05-15,1,1076,2,1,1,3,6,3,5,1,0,2,1,179.33333333333334,0,1,0
14923,2,5,2024-02-20,2024-02-25,2024-02-25,0,1547,0,1,0,5,5,0,2,1,0,1,0,309.4,1,0,0
14924,3,2,2023-11-14,2023-11-17,2023-11-17,1,1010,0,1,0,3,3,0,11,1,0,4,1,336.6666666666667,0,0,0
14925,6,1,2024-05-03,2024-05-07,2024-05-07,1,1475,0,1,0,4,4,0,5,4,0,2,0,368.75,1,0,0
14926,6,5,2023-07-27,2023-07-31,2023-07-31,0,1319,0,1,0,4,4,0,7,3,0,3,0,329.75,1,0,0
14927,9,3,2023-02-21,2023-02-22,2023-02-25,2,478,2,0,1,1,4,3,2,1,0,1,4,119.5,0,1,1
14928,3,0,2024-01-08,2024-01-12,2024-01-14,1,1372,0,0,1,4,6,2,1,0,0,1,0,228.66666666666666,1,0,1
14929,8,2,2023-04-28,2023-05-03,2023-05-03,3,1742,0,1,0,5,5,0,4,4,0,2,3,348.4,1,0,0
14930,8,3,2024-02-23,2024-02-26,2024-02-26,3,1138,0,1,0,3,3,0,2,4,0,1,1,379.3333333333333,1,0,0
14931,2,4,2023-01-08,2023-01-09,2023-01-10,2,358,2,1,1,1,2,1,1,6,1,1,4,179.0,0,1,0
14932,4,0,2023-06-17,2023-06-21,2023-06-23,2,1225,0,0,1,4,6,2,6,5,1,2,1,204.16666666666666,1,0,1
14933,0,4,2023-09-01,2023-09-02,2023-09-09,2,549,2,2,1,1,8,7,9,4,0,3,4,68.625,0,1,0
14934,8,4,2023-04-16,2023-04-19,2023-04-21,0,1173,0,0,1,3,5,2,4,6,1,2,1,234.6,1,0,1
14935,1,5,2023-09-11,2023-09-17,2023-09-18,2,1922,0,2,1,6,7,1,9,0,0,3,3,274.57142857142856,1,0,0
14936,5,4,2024-05-09,2024-05-13,2024-05-14,1,1389,2,1,1,4,5,1,5,3,0,2,0,277.8,1,1,0
14937,7,4,2023-06-05,2023-06-07,2023-06-07,1,725,0,1,0,2,2,0,6,0,0,2,2,362.5,0,0,0
14938,5,9,2023-06-20,2023-06-23,2023-06-24,2,1185,0,2,1,3,4,1,6,1,0,2,1,296.25,1,0,0
14939,5,0,2023-03-06,2023-03-08,2023-03-11,3,859,1,2,1,2,5,3,3,0,0,1,2,171.8,0,1,0
14940,2,3,2023-04-07,2023-04-11,2023-04-11,3,1298,0,1,0,4,4,0,4,4,0,2,0,324.5,1,0,0
14941,0,6,2024-04-21,2024-04-22,2024-04-23,3,568,0,2,1,1,2,1,4,6,1,2,2,284.0,0,0,0
14942,4,9,2024-05-29,2024-05-31,2024-05-31,2,739,0,1,0,2,2,0,5,2,0,2,2,369.5,0,0,0
14943,1,0,2023-10-13,2023-10-16,2023-10-16,1,1136,0,1,0,3,3,0,10,4,0,4,1,378.6666666666667,1,0,0
14944,2,9,2024-02-13,2024-02-18,2024-02-19,2,1517,0,2,1,5,6,1,2,1,0,1,0,252.83333333333334,1,0,0
14945,9,4,2023-07-20,2023-07-25,2023-07-29,2,1503,1,1,1,5,9,4,7,3,0,3,0,167.0,1,1,0
14946,4,0,2024-05-24,2024-05-26,2024-05-26,1,820,0,1,0,2,2,0,5,4,0,2,2,410.0,0,0,0
14947,0,9,2023-06-09,2023-06-13,2023-06-14,2,1468,0,2,1,4,5,1,6,4,0,2,0,293.6,1,0,0
14948,4,7,2023-04-19,2023-04-22,2023-04-25,1,1178,1,2,1,3,6,3,4,2,0,2,1,196.33333333333334,1,1,0
14949,9,3,2024-03-14,2024-03-16,2024-03-18,0,698,0,1,1,2,4,2,3,3,0,1,2,174.5,0,0,0
14950,3,7,2023-11-25,2023-11-30,2023-11-30,2,1579,0,1,0,5,5,0,11,5,1,4,0,315.8,1,0,0
14951,7,2,2024-01-12,2024-01-15,2024-01-19,3,1071,0,1,1,3,7,4,1,4,0,1,1,153.0,0,0,0
14952,5,3,2023-07-17,2023-07-23,2023-07-23,0,1923,0,1,0,6,6,0,7,0,0,3,3,320.5,1,0,0
14953,3,6,2024-04-01,2024-04-05,2024-04-07,3,1419,2,2,1,4,6,2,4,0,0,2,0,236.5,1,1,0
14954,7,4,2024-05-19,2024-05-25,2024-05-25,3,1921,0,1,0,6,6,0,5,6,1,2,3,320.1666666666667,1,0,0
14955,5,4,2024-04-12,2024-04-15,2024-04-17,3,948,0,0,1,3,5,2,4,4,0,2,1,189.6,0,0,1
14956,8,5,2023-11-05,2023-11-10,2023-11-11,2,1758,2,1,1,5,6,1,11,6,1,4,3,293.0,1,1,0
14957,4,1,2024-05-25,2024-05-29,2024-05-31,4,1412,2,2,1,4,6,2,5,5,1,2,0,235.33333333333334,1,1,0
14958,9,0,2023-01-17,2023-01-18,2023-01-23,1,264,3,1,1,1,6,5,1,1,0,1,4,44.0,0,1,0
14959,2,7,2024-04-08,2024-04-09,2024-04-09,3,432,0,1,0,1,1,0,4,0,0,2,4,432.0,0,0,0
14960,9,3,2023-10-08,2023-10-14,2023-10-14,3,1998,0,1,0,6,6,0,10,6,1,4,3,333.0,1,0,0
14961,2,8,2023-10-01,2023-10-06,2023-10-06,1,1660,0,1,0,5,5,0,10,6,1,4,3,332.0,1,0,0
14962,0,7,2023-09-19,2023-09-24,2023-09-25,0,1693,2,1,1,5,6,1,9,1,0,3,3,282.1666666666667,1,1,0
14963,8,7,2023-01-03,2023-01-04,2023-01-06,2,386,2,2,1,1,3,2,1,1,0,1,4,128.66666666666666,0,1,0
14964,7,2,2024-05-20,2024-05-21,2024-05-22,2,500,0,2,1,1,2,1,5,0,0,2,4,250.0,0,0,0
14965,9,0,2024-05-17,2024-05-21,2024-05-26,2,1312,2,1,1,4,9,5,5,4,0,2,0,145.77777777777777,1,1,0
14966,7,5,2023-02-08,2023-02-12,2023-02-12,0,1220,0,1,0,4,4,0,2,2,0,1,1,305.0,1,0,0
14967,1,5,2023-03-23,2023-03-27,2023-03-27,2,1405,0,1,0,4,4,0,3,3,0,1,0,351.25,1,0,0
14968,0,5,2023-07-14,2023-07-18,2023-07-21,0,1427,3,1,1,4,7,3,7,4,0,3,0,203.85714285714286,1,1,0
14969,5,3,2024-05-09,2024-05-11,2024-05-15,3,712,3,2,1,2,6,4,5,3,0,2,2,118.66666666666667,0,1,0
14970,2,5,2023-10-14,2023-10-20,2023-10-27,0,1942,0,0,1,6,13,7,10,5,1,4,3,149.3846153846154,1,0,1
14971,4,8,2024-03-19,2024-03-23,2024-03-24,3,1350,0,2,1,4,5,1,3,1,0,1,0,270.0,1,0,0
14972,5,1,2024-04-01,2024-04-04,2024-04-07,2,1137,2,0,1,3,6,3,4,0,0,2,1,189.5,1,1,1
14973,1,5,2024-04-16,2024-04-17,2024-04-17,0,488,0,1,0,1,1,0,4,1,0,2,4,488.0,0,0,0
14974,5,6,2024-04-18,2024-04-22,2024-04-24,0,1228,2,2,1,4,6,2,4,3,0,2,1,204.66666666666666,1,1,0
14975,1,9,2023-06-09,2023-06-14,2023-06-18,0,1709,0,2,1,5,9,4,6,4,0,2,3,189.88888888888889,1,0,0
14976,2,5,2023-12-14,2023-12-15,2023-12-16,2,470,0,2,1,1,2,1,12,3,0,4,4,235.0,0,0,0
14977,2,3,2024-05-24,2024-05-25,2024-05-27,3,547,2,2,1,1,3,2,5,4,0,2,4,182.33333333333334,0,1,0
14978,4,8,2024-02-07,2024-02-11,2024-02-12,3,1259,0,2,1,4,5,1,2,2,0,1,1,251.8,1,0,0
14979,3,9,2023-08-22,2023-08-24,2023-08-31,2,753,2,2,1,2,9,7,8,1,0,3,2,83.66666666666667,0,1,0
14980,0,2,2024-03-18,2024-03-19,2024-03-28,0,312,3,0,1,1,10,9,3,0,0,1,4,31.2,0,1,1
14981,9,8,2023-02-21,2023-02-27,2023-02-27,0,1815,0,1,0,6,6,0,2,1,0,1,3,302.5,1,0,0
14982,1,8,2023-04-13,2023-04-18,2023-04-22,0,1621,3,2,1,5,9,4,4,3,0,2,0,180.11111111111111,1,1,0
14983,7,2,2024-02-04,2024-02-06,2024-02-10,3,688,0,2,1,2,6,4,2,6,1,1,2,114.66666666666667,0,0,0
14984,2,9,2024-04-22,2024-04-23,2024-04-28,1,513,0,2,1,1,6,5,4,0,0,2,4,85.5,0,0,0
14985,4,2,2024-01-24,2024-01-27,2024-01-27,0,1071,0,1,0,3,3,0,1,2,0,1,1,357.0,0,0,0
14986,1,4,2024-05-21,2024-05-22,2024-05-25,1,238,2,0,1,1,4,3,5,1,0,2,4,59.5,0,1,1
14987,5,9,2023-07-13,2023-07-19,2023-07-22,2,1967,0,1,1,6,9,3,7,3,0,3,3,218.55555555555554,1,0,0
14988,4,9,2024-03-20,2024-03-23,2024-03-29,1,1166,0,0,1,3,9,6,3,2,0,1,1,129.55555555555554,1,0,1
14989,6,3,2023-01-06,2023-01-11,2023-01-12,3,1774,0,2,1,5,6,1,1,4,0,1,3,295.6666666666667,1,0,0
14990,3,9,2024-01-09,2024-01-14,2024-01-15,3,1536,0,2,1,5,6,1,1,1,0,1,0,256.0,1,0,0
14991,5,8,2023-11-20,2023-11-24,2023-11-27,1,1300,0,1,1,4,7,3,11,0,0,4,0,185.71428571428572,1,0,0
14992,9,8,2024-01-25,2024-01-31,2024-01-31,2,1993,0,1,0,6,6,0,1,3,0,1,3,332.1666666666667,1,0,0
14993,7,2,2023-02-13,2023-02-14,2023-02-17,1,598,3,1,1,1,4,3,2,0,0,1,2,149.5,0,1,0
14994,8,9,2023-01-05,2023-01-08,2023-01-10,2,948,0,0,1,3,5,2,1,3,0,1,1,189.6,0,0,1
14995,0,4,2024-04-23,2024-04-29,2024-04-29,1,1957,0,1,0,6,6,0,4,1,0,2,3,326.1666666666667,1,0,0
14996,4,0,2024-01-20,2024-01-24,2024-01-25,0,1418,0,2,1,4,5,1,1,5,1,1,0,283.6,1,0,0
14997,8,0,2023-12-20,2023-12-23,2023-12-23,1,1019,0,1,0,3,3,0,12,2,0,4,1,339.6666666666667,0,0,0
14998,4,5,2023-08-06,2023-08-11,2023-08-11,0,1538,0,1,0,5,5,0,8,6,1,3,0,307.6,1,0,0
14999,2,5,2023-08-19,2023-08-23,2023-08-24,3,1362,0,2,1,4,5,1,8,5,1,3,0,272.4,1,0,0
15000,7,8,2023-03-18,2023-03-19,2023-03-24,3,429,2,1,1,1,6,5,3,5,1,1,4,71.5,0,1,0
15001,7,1,2023-06-09,2023-06-13,2023-06-21,1,1268,2,0,1,4,12,8,6,4,0,2,1,105.66666666666667,1,1,1
15002,7,2,2024-03-06,2024-03-10,2024-03-11,3,1472,0,2,1,4,5,1,3,2,0,1,0,294.4,1,0,0
15003,6,4,2023-05-01,2023-05-02,2023-05-02,2,202,0,1,0,1,1,0,5,0,0,2,4,202.0,0,0,0
15004,9,1,2023-09-25,2023-09-27,2023-10-01,2,828,1,1,1,2,6,4,9,0,0,3,2,138.0,0,1,0
15005,2,9,2024-03-16,2024-03-19,2024-03-19,0,977,0,1,0,3,3,0,3,5,1,1,1,325.6666666666667,0,0,0
15006,2,4,2024-04-01,2024-04-07,2024-04-07,3,1800,0,1,0,6,6,0,4,0,0,2,3,300.0,1,0,0
15007,2,0,2024-04-30,2024-05-01,2024-05-01,0,575,0,1,0,1,1,0,4,1,0,2,2,575.0,0,0,0
15008,6,2,2023-05-31,2023-06-02,2023-06-04,3,666,1,1,1,2,4,2,5,2,0,2,2,166.5,0,1,0
15009,4,5,2024-05-14,2024-05-18,2024-05-18,3,1445,0,1,0,4,4,0,5,1,0,2,0,361.25,1,0,0
15010,5,1,2023-08-02,2023-08-07,2023-08-09,3,1610,0,0,1,5,7,2,8,2,0,3,0,230.0,1,0,1
15011,3,1,2023-07-24,2023-07-28,2023-07-28,2,1313,0,1,0,4,4,0,7,0,0,3,0,328.25,1,0,0
15012,6,0,2023-06-09,2023-06-14,2023-06-15,0,1735,0,2,1,5,6,1,6,4,0,2,3,289.1666666666667,1,0,0
15013,6,3,2023-09-06,2023-09-16,2023-09-11,0,1680,0,2,1,10,5,-5,9,2,0,3,3,336.0,1,0,0
15014,2,4,2023-11-15,2023-11-16,2023-11-18,2,344,0,0,1,1,3,2,11,2,0,4,4,114.66666666666667,0,0,1
15015,1,5,2023-08-14,2023-08-15,2023-08-15,4,597,0,1,0,1,1,0,8,0,0,3,2,597.0,0,0,0
15016,9,0,2023-05-10,2023-05-12,2023-05-14,0,772,1,1,1,2,4,2,5,2,0,2,2,193.0,0,1,0
15017,0,1,2023-04-14,2023-04-19,2023-04-24,2,1695,0,1,1,5,10,5,4,4,0,2,3,169.5,1,0,0
15018,4,5,2024-01-10,2024-01-15,2024-01-16,0,1655,0,2,1,5,6,1,1,2,0,1,3,275.8333333333333,1,0,0
15019,6,9,2023-07-27,2023-07-28,2023-07-30,3,550,2,2,1,1,3,2,7,3,0,3,4,183.33333333333334,0,1,0
15020,3,1,2024-02-01,2024-02-02,2024-02-02,3,232,0,1,0,1,1,0,2,3,0,1,4,232.0,0,0,0
15021,6,1,2023-04-25,2023-04-27,2023-04-28,2,708,0,2,1,2,3,1,4,1,0,2,2,236.0,0,0,0
15022,0,3,2023-11-29,2023-12-04,2023-12-05,3,1621,0,2,1,5,6,1,11,2,0,4,0,270.1666666666667,1,0,0
15023,5,3,2023-07-21,2023-07-23,2023-07-23,3,847,0,1,0,2,2,0,7,4,0,3,2,423.5,0,0,0
15024,2,8,2023-06-26,2023-06-27,2023-06-28,2,520,0,2,1,1,2,1,6,0,0,2,4,260.0,0,0,0
15025,3,4,2023-07-20,2023-07-23,2023-07-26,3,1097,1,2,1,3,6,3,7,3,0,3,1,182.83333333333334,0,1,0
15026,7,9,2024-03-31,2024-04-02,2024-04-02,2,802,0,1,0,2,2,0,3,6,1,1,2,401.0,0,0,0
15027,8,7,2023-08-17,2023-08-21,2023-08-21,3,1288,0,1,0,4,4,0,8,3,0,3,0,322.0,1,0,0
15028,2,6,2023-09-20,2023-09-21,2023-09-27,1,424,1,2,1,1,7,6,9,2,0,3,4,60.57142857142857,0,1,0
15029,5,2,2024-05-19,2024-05-20,2024-05-22,1,372,0,1,1,1,3,2,5,6,1,2,4,124.0,0,0,0
15030,3,2,2024-03-26,2024-03-27,2024-03-27,2,529,0,1,0,1,1,0,3,1,0,1,4,529.0,0,0,0
15031,9,3,2023-09-06,2023-09-09,2023-09-10,2,990,0,2,1,3,4,1,9,2,0,3,1,247.5,0,0,0
15032,8,5,2023-07-30,2023-07-31,2023-08-02,1,249,2,2,1,1,3,2,7,6,1,3,4,83.0,0,1,0
15033,6,5,2023-01-11,2023-01-14,2023-01-16,2,984,0,0,1,3,5,2,1,2,0,1,1,196.8,0,0,1
15034,6,2,2023-04-21,2023-04-25,2023-04-25,1,1326,0,1,0,4,4,0,4,4,0,2,0,331.5,1,0,0
15035,6,9,2024-04-19,2024-04-20,2024-04-24,2,585,1,0,1,1,5,4,4,4,0,2,2,117.0,0,1,1
15036,8,9,2023-02-28,2023-03-03,2023-03-04,0,986,0,2,1,3,4,1,2,1,0,1,1,246.5,0,0,0
15037,6,8,2023-11-14,2023-11-19,2023-11-25,2,1640,1,2,1,5,11,6,11,1,0,4,0,149.0909090909091,1,1,0
15038,2,8,2023-07-08,2023-07-11,2023-07-13,1,1015,0,0,1,3,5,2,7,5,1,3,1,203.0,0,0,1
15039,3,2,2023-01-13,2023-01-17,2023-01-21,2,1392,0,1,1,4,8,4,1,4,0,1,0,174.0,1,0,0
15040,4,2,2024-02-07,2024-02-10,2024-02-12,0,1128,0,0,1,3,5,2,2,2,0,1,1,225.6,1,0,1
15041,5,6,2023-03-09,2023-03-12,2023-03-16,0,1069,3,2,1,3,7,4,3,3,0,1,1,152.71428571428572,0,1,0
15042,3,5,2024-01-16,2024-01-19,2024-01-19,2,905,0,1,0,3,3,0,1,1,0,1,2,301.6666666666667,0,0,0
15043,3,4,2023-10-17,2023-10-22,2023-10-25,3,1715,0,2,1,5,8,3,10,1,0,4,3,214.375,1,0,0
15044,5,8,2024-04-09,2024-04-10,2024-04-10,0,462,0,1,0,1,1,0,4,1,0,2,4,462.0,0,0,0
15045,3,1,2023-04-03,2023-04-09,2023-04-18,2,1877,1,0,1,6,15,9,4,0,0,2,3,125.13333333333334,1,1,1
15046,9,1,2023-08-15,2023-08-19,2023-08-20,3,1419,0,2,1,4,5,1,8,1,0,3,0,283.8,1,0,0
15047,3,8,2023-02-05,2023-02-09,2023-02-09,0,1326,0,1,0,4,4,0,2,6,1,1,0,331.5,1,0,0
15048,3,9,2023-01-31,2023-02-01,2023-02-02,3,594,0,2,1,1,2,1,1,1,0,1,2,297.0,0,0,0
15049,0,3,2023-10-26,2023-11-01,2023-11-01,1,1840,0,1,0,6,6,0,10,3,0,4,3,306.6666666666667,1,0,0
15050,8,9,2024-04-22,2024-04-27,2024-05-01,0,1634,0,0,1,5,9,4,4,0,0,2,0,181.55555555555554,1,0,1
15051,3,6,2023-08-10,2023-08-14,2023-08-16,3,1318,0,1,1,4,6,2,8,3,0,3,0,219.66666666666666,1,0,0
15052,9,7,2023-09-07,2023-09-11,2023-09-13,2,1481,0,0,1,4,6,2,9,3,0,3,0,246.83333333333334,1,0,1
15053,0,3,2023-08-03,2023-08-09,2023-08-09,3,1936,0,1,0,6,6,0,8,3,0,3,3,322.6666666666667,1,0,0
15054,2,1,2024-02-20,2024-02-25,2024-02-29,1,1643,0,2,1,5,9,4,2,1,0,1,0,182.55555555555554,1,0,0
15055,4,2,2023-08-15,2023-08-18,2023-08-21,0,1033,1,2,1,3,6,3,8,1,0,3,1,172.16666666666666,0,1,0
15056,7,3,2023-08-01,2023-08-03,2023-08-06,3,739,1,2,1,2,5,3,8,1,0,3,2,147.8,0,1,0
15057,6,8,2023-05-13,2023-05-19,2023-05-19,1,2000,0,1,0,6,6,0,5,5,1,2,3,333.3333333333333,1,0,0
15058,0,9,2023-11-11,2023-11-16,2023-11-19,2,1620,2,0,1,5,8,3,11,5,1,4,0,202.5,1,1,1
15059,6,1,2024-02-12,2024-02-18,2024-02-20,0,1847,1,1,1,6,8,2,2,0,0,1,3,230.875,1,1,0
15060,8,9,2023-08-31,2023-09-03,2023-09-07,2,1056,0,2,1,3,7,4,8,3,0,3,1,150.85714285714286,0,0,0
15061,7,0,2023-03-28,2023-03-31,2023-03-31,1,1147,0,1,0,3,3,0,3,1,0,1,1,382.3333333333333,1,0,0
15062,2,1,2023-05-18,2023-05-23,2023-05-23,1,1535,0,1,0,5,5,0,5,3,0,2,0,307.0,1,0,0
15063,5,3,2023-01-02,2023-01-08,2023-01-10,4,1825,1,1,1,6,8,2,1,0,0,1,3,228.125,1,1,0
15064,5,7,2024-04-10,2024-04-13,2024-04-15,1,995,0,0,1,3,5,2,4,2,0,2,1,199.0,0,0,1
15065,9,8,2023-07-27,2023-07-30,2023-07-31,3,943,0,2,1,3,4,1,7,3,0,3,1,235.75,0,0,0
15066,6,0,2024-03-05,2024-03-08,2024-03-09,2,900,0,2,1,3,4,1,3,1,0,1,2,225.0,0,0,0
15067,4,2,2023-05-03,2023-05-08,2023-05-10,2,1739,1,1,1,5,7,2,5,2,0,2,3,248.42857142857142,1,1,0
15068,1,6,2024-04-12,2024-04-14,2024-04-18,3,754,0,2,1,2,6,4,4,4,0,2,2,125.66666666666667,0,0,0
15069,9,8,2023-05-21,2023-05-24,2023-05-24,0,913,0,1,0,3,3,0,5,6,1,2,2,304.3333333333333,0,0,0
15070,8,6,2023-08-02,2023-08-08,2023-08-11,1,1821,2,0,1,6,9,3,8,2,0,3,3,202.33333333333334,1,1,1
15071,6,0,2024-04-09,2024-04-14,2024-04-18,3,1791,3,2,1,5,9,4,4,1,0,2,3,199.0,1,1,0
15072,5,1,2023-01-10,2023-01-11,2023-01-12,3,217,0,2,1,1,2,1,1,1,0,1,4,108.5,0,0,0
15073,9,5,2023-12-25,2023-12-28,2023-12-29,0,934,0,2,1,3,4,1,12,0,0,4,1,233.5,0,0,0
15074,6,4,2024-02-03,2024-02-04,2024-02-06,3,203,2,2,1,1,3,2,2,5,1,1,4,67.66666666666667,0,1,0
15075,0,4,2023-03-02,2023-03-05,2023-03-08,3,1019,0,2,1,3,6,3,3,3,0,1,1,169.83333333333334,0,0,0
15076,4,6,2023-11-16,2023-11-18,2023-11-27,1,827,3,2,1,2,11,9,11,3,0,4,2,75.18181818181819,0,1,0
15077,1,5,2023-06-20,2023-06-25,2023-06-26,3,1609,0,2,1,5,6,1,6,1,0,2,0,268.1666666666667,1,0,0
15078,0,8,2023-04-11,2023-04-17,2023-04-18,3,1915,2,1,1,6,7,1,4,1,0,2,3,273.57142857142856,1,1,0
15079,2,9,2023-12-18,2023-12-22,2023-12-23,3,1449,0,2,1,4,5,1,12,0,0,4,0,289.8,1,0,0
15080,1,0,2023-02-25,2023-02-27,2023-02-27,1,876,0,1,0,2,2,0,2,5,1,1,2,438.0,0,0,0
15081,0,2,2023-08-18,2023-08-23,2023-08-24,3,1558,2,1,1,5,6,1,8,4,0,3,0,259.6666666666667,1,1,0
15082,1,2,2023-04-17,2023-04-20,2023-04-25,3,1016,2,2,1,3,8,5,4,0,0,2,1,127.0,0,1,0
15083,2,8,2024-05-18,2024-05-24,2024-05-26,1,1831,2,2,1,6,8,2,5,5,1,2,3,228.875,1,1,0
15084,1,6,2023-10-31,2023-11-06,2023-11-07,0,1818,0,2,1,6,7,1,10,1,0,4,3,259.7142857142857,1,0,0
15085,9,1,2024-03-10,2024-03-14,2024-03-16,1,1355,0,0,1,4,6,2,3,6,1,1,0,225.83333333333334,1,0,1
15086,8,7,2024-03-28,2024-03-30,2024-03-31,2,789,0,2,1,2,3,1,3,3,0,1,2,263.0,0,0,0
15087,1,6,2023-03-19,2023-03-25,2023-03-27,2,1952,2,2,1,6,8,2,3,6,1,1,3,244.0,1,1,0
15088,3,1,2023-07-05,2023-07-10,2023-07-11,1,1684,0,2,1,5,6,1,7,2,0,3,3,280.6666666666667,1,0,0
15089,2,0,2024-02-18,2024-02-24,2024-03-01,1,1820,2,2,1,6,12,6,2,6,1,1,3,151.66666666666666,1,1,0
